position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
2430.0,896.2589724906353,0.95,230.66072319692125,2762192.211375727,54909.26883650695,851.5268452604585,0,0,406185.8570488368,3223287.337261071,80.4652191217128,0.2622280658404233,1322.625441809097,45561.44748927766,2472.2,0.6091858344913169,773.15,0.8164168170906824,5.321086912079328e-06,-0.0010332975530618898,0.005149617258176763,0.03776821392839059,0.0174532925199433,700.0789558222302,14.281999999999988,143.26793324856058,6045.0090674023695
2440.0,896.2275386817545,0.95,230.71284520682315,2763498.3271064074,54941.907216836495,851.503909696804,0,0,406418.8220993573,3224859.0564226015,80.51456219311419,0.2622812767095441,1322.6151088335664,45588.41532094087,2472.2,0.6088124970563332,773.15,0.8164655863809193,5.3236815471164234e-06,-0.0010338014031359853,0.005149617258176763,0.037763472822213616,0.017453292519943295,700.0789558222302,14.281999999999988,143.3508030981584,6045.009067402369
2450.0,896.1961010324088,0.95,230.76502942298697,2764805.9903215147,54974.58417636847,851.4809733813122,0,0,406652.0653370735,3226432.6398349567,80.5639643960823,0.26233451352501524,1322.6047708195351,45615.41460371932,2472.2,0.6084391703615192,773.15,0.8165143571813069,5.326279259707465e-06,-0.0010343058508377862,0.005149617258176763,0.03775873162702847,0.0174532925199433,700.0789558222302,14.281999999999988,143.43374448776123,6045.0090674023695
2460.0,896.1646595398495,0.95,230.81727595786495,2766115.2038534232,55007.29978528729,851.4580363127506,0,0,406885.58727191633,3228008.0909106266,80.61342583904637,0.26238777631761234,1322.5944277610267,45642.44539416102,2472.2,0.6080658543907772,773.15,0.8165631294938713,5.32888005548588e-06,-0.0010348108972612433,0.005149617258176763,0.03775399034256269,0.017453292519943295,700.0789558222302,14.281999999999988,143.5167575162492,6045.009067402369
2470.0,896.1332142013235,0.95,230.86958492418205,2767425.970541492,55040.054113949824,851.4350984898848,0,0,407119.38841507654,3229585.4130705185,80.66294663070354,0.2624410651181672,1322.584079652054,45669.50774895167,2472.2,0.6076925491279905,773.15,0.8166119033206408,5.331483940098993e-06,-0.001035316543503006,0.005149617258176763,0.03774924896854331,0.0174532925199433,700.0789558222302,14.281999999999988,143.59984228270002,6045.0090674023695
2480.0,896.1017650140743,0.95,230.92195643493352,2768738.293232051,55072.84723288517,851.412159911479,0,0,407353.46927900217,3231164.609743939,80.71252688001853,0.2624943799575682,1322.573726486619,45696.60172491424,2472.2,0.6073192545570323,773.15,0.8166606786636463,5.33409091920799e-06,-0.0010358227906624151,0.005149617258176763,0.037744507504696975,0.017453292519943295,700.0789558222302,14.281999999999988,143.68299888638958,6045.009067402369
2490.0,896.0703119753388,0.95,230.97439060339374,2770052.1747785504,55105.67921279828,851.3892205762937,0,0,407587.8303774258,3232745.6843687748,80.76216669622916,0.26254772086676026,1322.5633682587124,45723.72737901218,2472.2,0.6069459706617304,773.15,0.8167094555249246,5.336700998488227e-06,-0.001036329639841564,0.005149617258176763,0.03773976595074957,0.0174532925199433,700.0789558222302,14.281999999999988,143.76622742679268,6045.0090674023695
2500.0,896.0388550823506,0.95,231.02688754310827,2771367.618041447,55138.55012456718,851.3662804830875,0,0,407822.47222534363,3234328.6403913577,80.81186618884217,0.26260108787674513,1322.553004962314,45750.88476834689,2472.2,0.606572697425905,773.15,0.8167582339065141,5.3393141836289975e-06,-0.0010368370921452514,0.005149617258176763,0.037735024306426605,0.017453292519943295,700.0789558222302,14.281999999999988,143.8495280035833,6045.009067402369
2510.0,896.0073943323383,0.95,231.07944736790418,2772684.625888313,55171.460039245554,851.343339630617,0,0,408057.39533903496,3235913.4812665936,80.86162546763715,0.2626544810185814,1322.5426365913925,45778.073950160004,2472.2,0.6061994348333454,773.15,0.816807013810458,5.341930480333749e-06,-0.0010373451486810255,0.005149617258176763,0.037730282571453014,0.0174532925199433,700.0789558222302,14.281999999999988,143.93290071663517,6045.0090674023695
2520.0,895.9759297225262,0.95,231.1320701918797,2774003.201193804,55204.409028062124,851.3203980176364,0,0,408292.6002360573,3237500.2104579234,80.91144464266563,0.26270790032338476,1322.5322631399056,45805.29498183274,2472.2,0.605826182867823,773.15,0.8168557952388017,5.344549894320024e-06,-0.0010378538105591708,0.005149617258176763,0.03772554074555323,0.017453292519943295,700.0789558222302,14.281999999999988,144.0163456660225,6045.009067402369
2530.0,895.9444612501331,0.95,231.18475612941518,2775323.346839745,55237.39716242266,851.2974556428969,0,0,408528.0874352608,3239088.8314374285,80.96132382425408,0.26276134582232796,1322.5218846018,45832.54792088759,2472.2,0.6054529415130757,773.15,0.8169045781935962,5.34717243131962e-06,-0.0010383630788927411,0.005149617258176763,0.03772079882845104,0.0174532925199433,700.0789558222302,14.281999999999988,144.09986295202012,6045.0090674023695
2540.0,895.9129889123744,0.95,231.23750529516897,2776645.0657150694,55270.424513908445,851.2745125051478,0,0,408763.85745677754,3240679.3476857557,81.01126312300177,0.26281481754664116,1322.511500971011,45859.83282498704,2472.2,0.6050797107528297,773.15,0.816953362676894,5.349798097078483e-06,-0.0010388729547975365,0.005149617258176763,0.03771605681986986,0.017453292519943295,700.0789558222302,14.281999999999988,144.18345267510435,6045.009067402369
2550.0,895.88151270646,0.95,231.29031780407664,2777968.3607159033,55303.49115427853,851.2515686031361,0,0,408999.91082203825,3242271.76269222,81.06126264978406,0.2628683155276119,1322.501112241463,45887.14975193542,2472.2,0.6047064905707815,773.15,0.8170021486907525,5.3524268973568646e-06,-0.0010393834393921358,0.005149617258176763,0.03771131471953242,0.0174532925199433,700.0789558222302,14.281999999999988,144.26711493595343,6045.0090674023695
2560.0,895.8500326295947,0.95,231.34319377135813,2779293.2347455886,55336.59715547007,851.228623935606,0,0,409236.248053774,3243866.079954833,81.11132251575302,0.2629218397965855,1322.4907184070692,45914.498759679125,2472.2,0.6043332809505999,773.15,0.8170509362372326,5.355058837929373e-06,-0.0010398945337979054,0.005149617258176763,0.03770657252716096,0.017453292519943295,700.0789558222302,14.281999999999988,144.3508498354481,6045.009067402369
2570.0,895.8185486789794,0.95,231.3961333125115,2780619.6907146727,55369.74258959821,851.2056785012996,0,0,409472.86967601586,3245462.3029802865,81.16144283233722,0.2629753903849648,1322.4803194617311,45941.879906306545,2472.2,0.6039600818759336,773.15,0.8170997253183987,5.357693924584949e-06,-0.0010404062391389949,0.005149617258176763,0.037701830242477176,0.0174532925199433,700.0789558222302,14.281999999999988,144.4346574746719,6045.0090674023695
2580.0,895.7870608518098,0.95,231.44913654331904,2781947.7315409514,55402.927528957145,851.1827322989564,0,0,409709.7762141024,3247060.435284011,81.21162371124339,0.26302896732421066,1322.4699153993397,45969.29325004886,2472.2,0.6035868933304054,773.15,0.8171485159363191,5.360332163126954e-06,-0.0010409185565423546,0.005149617258176763,0.03769708786520218,0.017453292519943295,700.0789558222302,14.281999999999988,144.518537954912,6045.009067402369
2590.0,895.7555691452776,0.95,231.50220357984563,2783277.3601494585,55436.15204601978,851.1597853273139,0,0,409946.96819467796,3248660.480390156,81.26186526445598,0.26308257064584195,1322.4595062137744,45996.738849279805,2472.2,0.6032137152976222,773.15,0.8171973080930645,5.362973559373148e-06,-0.0010414314871377303,0.005149617258176763,0.0376923453950567,0.0174532925199433,700.0789558222302,14.281999999999988,144.6024913776597,6045.0090674023695
2600.0,895.7240735565687,0.95,231.5553345384398,2784608.5794725623,55469.41621344022,851.1368375851065,0,0,410184.4461457096,3250262.441831712,81.31216760424087,0.2631362003814357,1322.449091898903,46024.21676251766,2472.2,0.6028405477611536,773.15,0.8172461017907111,5.365618119155882e-06,-0.0010419450320577018,0.005149617258176763,0.03768760283176067,0.017453292519943295,700.0789558222302,14.281999999999988,144.6865178446107,6045.009067402369
2610.0,895.6925740828651,0.95,231.60852953573618,2785941.3924499084,55502.72010405224,851.1138890710669,0,0,410422.2105964771,3251866.323150438,81.36253084314312,0.2631898565626273,1322.4386724485823,46051.72704842405,2472.2,0.6024673907045547,773.15,0.8172948970313375,5.3682658483219866e-06,-0.0010424591924376601,0.005149617258176763,0.03768286017503366,0.0174532925199433,700.0789558222302,14.281999999999988,144.77061745766596,6045.0090674023695
2620.0,895.6610707213438,0.95,231.66178868865305,2787275.8020284846,55536.06379087101,851.0909397839248,0,0,410660.26207758486,3253472.1278969403,81.41295509398964,0.2632435392211105,1322.428247856658,46079.269765805206,2472.2,0.6020942441113539,773.15,0.8173436938170261,5.370916752732895e-06,-0.0010429739694158325,0.005149617258176763,0.03767811742459464,0.017453292519943295,700.0789558222302,14.281999999999988,144.8547903189321,6045.009067402369
2630.0,895.6295634691766,0.95,231.7151121143971,2788611.8111626543,55569.4473470938,851.0679897224077,0,0,410898.6011209672,3255079.859630715,81.46344046989017,0.26329724838863783,1322.4178181169636,46106.84497361266,2472.2,0.601721107965051,773.15,0.817392492149864,5.373570838264715e-06,-0.0010434893641332954,0.005149617258176763,0.037673374580161983,0.0174532925199433,700.0789558222302,14.281999999999988,144.93903653072198,6045.0090674023695
2640.0,895.5980523235316,0.95,231.7684999304615,2789949.422814121,55602.87084609913,851.045038885241,0,0,411137.2282598829,3256689.521920103,81.51398708423622,0.26335098409702046,1322.4073832233223,46134.45273094243,2472.2,0.6013479822491323,773.15,0.8174412920319398,5.3762281108081575e-06,-0.0010440053777339613,0.005149617258176763,0.03766863164145365,0.017453292519943295,700.0789558222302,14.281999999999988,145.02335619555518,6045.009067402369
2650.0,895.5665372815707,0.95,231.82195225462948,2791288.6399520384,55636.33436144968,851.0220872711468,0,0,411376.1440289348,3258301.118342423,81.56459505070524,0.26340474637812855,1322.396943169545,46162.09309703747,2472.2,0.6009748669470463,773.15,0.8174900934653486,5.378888576268754e-06,-0.0010445220113646202,0.005149617258176763,0.03766388860818683,0.0174532925199433,700.0789558222302,14.281999999999988,145.1077494161587,6045.0090674023695
2660.0,895.5350183404523,0.95,231.87546920497107,2792629.4655529587,55669.83796689056,850.9991348788457,0,0,411615.34896405955,3259914.652483909,81.61526448325833,0.26345853526389124,1322.3864979494313,46189.76613128624,2472.2,0.6006017620422264,773.15,0.8175388964521869,5.381552240566753e-06,-0.0010450392661749209,0.005149617258176763,0.037659145480078364,0.017453292519943295,700.0789558222302,14.281999999999988,145.1922162954673,6045.009067402369
2670.0,895.503495497329,0.95,231.9290508998494,2793971.902600898,55703.381736351475,850.9761817070552,0,0,411854.8436025409,3261530.1279397905,81.66599549614322,0.2635123507862969,1322.3760475567694,46217.47189322435,2472.2,0.6002286675180765,773.15,0.8175877009945564,5.384219109637252e-06,-0.001045557143317395,0.005149617258176763,0.03765440225684439,0.0174532925199433,700.0789558222302,14.281999999999988,145.27675693662425,6045.0090674023695
2680.0,895.4719687493496,0.95,231.982697457916,2795315.954087321,55736.965743945955,850.9532277544907,0,0,412094.62848300586,3263147.548314273,81.71678820389342,0.2635661929773933,1322.3655919853363,46245.21044253399,2472.2,0.5998555833579837,773.15,0.8176365070945609,5.3868891894301704e-06,-0.001046075643947452,0.005149617258176763,0.03764965893820064,0.017453292519943295,700.0789558222302,14.281999999999988,145.3613714429818,6045.009067402369
2690.0,895.4404380936566,0.95,232.03640899811649,2796661.623011236,55770.59006397386,850.9302730198647,0,0,412334.70414544246,3264766.917220652,81.76764272133184,0.2636200618692876,1322.3551312288969,46272.981839046064,2472.2,0.5994825095452975,773.15,0.8176853147543102,5.389562485910429e-06,-0.001046594769223416,0.005149617258176763,0.037644915523862094,0.0174532925199433,700.0789558222302,14.281999999999988,145.4460599181016,6045.0090674023695
2700.0,895.4089035273893,0.95,232.09018563968806,2798008.912379119,55804.25477091946,850.907317501888,0,0,412575.0711311857,3266388.2382812244,81.81855916356801,0.2636739574941467,1322.3446652812047,46300.78614273838,2472.2,0.5991094460633576,773.15,0.8177341239759153,5.392239005057811e-06,-0.0010471145203064952,0.005149617258176763,0.03764017201354337,0.017453292519943295,700.0789558222302,14.281999999999988,145.5308224657556,6045.009067402369
2710.0,895.3773650476808,0.95,232.14402750216246,2799357.825205048,55837.95993945472,850.8843611992677,0,0,412815.7299829413,3268011.515127444,81.86953764600305,0.26372787988419727,1322.3341941360015,46328.623413738525,2472.2,0.5987363928954643,773.15,0.8177829347614932,5.3949187528672136e-06,-0.0010476348983608347,0.005149617258176763,0.037635428406958354,0.0174532925199433,700.0789558222302,14.281999999999988,145.61565918992628,6045.0090674023695
2720.0,895.3458226516602,0.95,232.19793470536672,2800708.3645106214,55871.705644437374,850.8614041107099,0,0,413056.68124477274,3269636.751399832,81.92057828432681,0.2637818290717259,1322.323717787018,46356.49371232216,2472.2,0.5983633500249051,773.15,0.8178317471131631,5.397601735348505e-06,-0.0010481559045534853,0.005149617258176763,0.03763068470382049,0.0174532925199433,700.0789558222302,14.281999999999988,145.7005701948074,6045.0090674023695
2730.0,895.3142763364514,0.95,232.25190736942176,2802060.5333250477,55905.49196091311,850.8384462349169,0,0,413297.92546211544,3271263.950748076,81.97168119452114,0.2638358050890794,1322.3132362279725,46384.397098914844,2472.2,0.5979903174349386,773.15,0.8178805610330485,5.400287958526685e-06,-0.0010486775400544374,0.005149617258176763,0.037625940903842615,0.0174532925199433,700.0789558222302,14.281999999999988,145.78555558480446,6045.0090674023695
2740.0,895.2827260991733,0.95,232.3059456147474,2803414.334685173,55939.31896411614,850.8154875705892,0,0,413539.4631817826,3272893.1168310717,82.02284649286082,0.2638898079686647,1322.302749452572,46412.333634092414,2472.2,0.5976172951087937,773.15,0.8179293765232771,5.4029774284419535e-06,-0.0010491998060366322,0.005149617258176763,0.03762119700673699,0.0174532925199433,700.0789558222302,14.281999999999988,145.8706154645354,6045.0090674023695
2750.0,895.2511719369402,0.95,232.36004956205875,2804769.7716354467,55973.18672946849,850.7925281164249,0,0,413781.29495195963,3274524.2533168746,82.07407429591261,0.2639438377429491,1322.2922574545116,46440.3033785805,2472.2,0.5972442830296834,773.15,0.8179781935859793,5.405670151149634e-06,-0.001049722703675948,0.005149617258176763,0.03761645301221534,0.017453292519943295,700.0789558222302,14.281999999999988,145.95574993883096,6045.009067402369
2760.0,895.2196138468614,0.95,232.41421933237137,2806126.847228008,56007.095332582074,850.7695678711192,0,0,414023.421322218,3276157.363882808,82.12536472053816,0.2639978944444606,1322.281760227475,46468.30639325611,2472.2,0.5968712811807904,773.15,0.81802701222329,5.408366132720347e-06,-0.0010502462341512337,0.005149617258176763,0.03761170891998883,0.017453292519943295,700.0789558222302,14.281999999999988,146.04095911273538,6045.009067402369
2770.0,895.1880518260406,0.95,232.46845504699957,2807485.5645226887,56041.0448492589,850.7466068333647,0,0,414265.84284351877,3277792.452215466,82.17671788389463,0.2640519781057878,1322.2712577651334,46496.34273914783,2472.2,0.5964982895452693,773.15,0.8180758324373484,5.411065379240017e-06,-0.0010507703986443102,0.005149617258176763,0.037606964729767905,0.017453292519943295,700.0789558222302,14.281999999999988,146.12624309150704,6045.009067402369
2780.0,895.1564858715781,0.95,232.52275682755595,2808845.9265870126,56075.035355490596,850.7236450018521,0,0,414508.560068208,3279429.522010711,82.22813390343386,0.2641060887595802,1322.260750061147,46524.41247743538,2472.2,0.5961253081062596,773.15,0.8181246542302959,5.413767896809871e-06,-0.0010512951983399697,0.005149617258176763,0.03760222044126274,0.017453292519943295,700.0789558222302,14.281999999999988,146.21160198061892,6045.009067402369
2790.0,895.1249159805673,0.95,232.57712479595784,2810207.9364962745,56109.06692746107,850.7006823752687,0,0,414751.57355003606,3281068.5769737717,82.27961289690641,0.2641602264385483,1322.2502371091637,46552.51566945182,2472.2,0.595752336846863,773.15,0.8181734776042797,5.416473691546599e-06,-0.0010518206344260071,0.005149617258176763,0.03759747605418263,0.017453292519943295,700.0789558222302,14.281999999999988,146.29703588575921,6045.009067402369
2800.0,895.0933421500984,0.95,232.63155907442282,2811571.5973334983,56143.13964154482,850.6777189523001,0,0,414994.88384414604,3282709.620819189,82.33115498235911,0.26421439117546375,1322.2397189028195,46580.65237668212,2472.2,0.5953793757501679,773.15,0.8182223025614491,5.419182769582261e-06,-0.0010523467080932026,0.005149617258176763,0.037592731568236504,0.017453292519943295,700.0789558222302,14.281999999999988,146.3825449128318,6045.009067402369
2810.0,895.0617643772556,0.95,232.68605978547043,2812936.9121895167,56177.25357430925,850.6547547316293,0,0,415238.49150709034,3284352.6572709163,82.38276027813855,0.2642685830031596,1322.2291954357386,46608.82266076508,2472.2,0.5950064247992306,773.15,0.8182711291039579,5.421895137064455e-06,-0.001052873420535353,0.005149617258176763,0.037587986983132635,0.017453292519943295,700.0789558222302,14.281999999999988,146.46812916795713,6045.009067402369
2820.0,895.0301826591184,0.95,232.74062705192756,2814303.884162971,56211.40880251467,850.6317897119357,0,0,415482.39709682984,3285997.6900623157,82.43442890289106,0.26432280195453023,1322.2186667015333,46637.02658349322,2472.2,0.5946334839770833,773.15,0.8183199572339642,5.424610800156313e-06,-0.001053400772949272,0.005149617258176763,0.037583242298578685,0.017453292519943295,700.0789558222302,14.281999999999988,146.55378875747243,6045.009067402369
2830.0,894.998596992761,0.95,232.79526099692524,2815672.516360357,56245.605403115216,850.6088238918971,0,0,415726.6011727425,3287644.7229362144,82.48616097556423,0.2643770480625318,1322.2081326938037,46665.26420681363,2472.2,0.5942605532667291,773.15,0.8183687869536296,5.427329765036594e-06,-0.0010539287665348076,0.005149617258176763,0.03757849751428177,0.017453292519943295,700.0789558222302,14.281999999999988,146.63952378793257,6045.009067402369
2840.0,894.9670073752537,0.95,232.84996174389667,2817042.811895985,56279.84345325803,850.5858572701893,0,0,415971.10429561563,3289293.7596448585,82.53795661540562,0.26443132136018216,1322.1975934061384,46693.53559282718,2472.2,0.5938876326511587,773.15,0.8184176182651183,5.430052037899603e-06,-0.001054457402494827,0.005149617258176763,0.03757375262994857,0.017453292519943295,700.0789558222302,14.281999999999988,146.72533436611033,6045.009067402369
2850.0,894.9354138036601,0.95,232.90472941658712,2818414.773892105,56314.12303028642,850.562889845484,0,0,416215.90702767,3290944.8039500616,82.58981594196763,0.26448562188056113,1322.1870488321133,46721.84080379121,2472.2,0.5935147221133216,773.15,0.8184664511706007,5.432777624955439e-06,-0.0010549866820352644,0.005149617258176763,0.03756900764528491,0.017453292519943295,700.0789558222302,14.281999999999988,146.81122059899744,6045.009067402369
2860.0,894.9038162750403,0.95,232.95956413904713,2819788.4054788495,56348.444211738155,850.5399216164516,0,0,416461.00993254676,3292597.8596231346,82.64173907510488,0.26453994965681066,1322.176498965293,46750.179902117954,2472.2,0.5931418216361523,773.15,0.8185152856722491,5.435506532429881e-06,-0.0010555166063650986,0.005149617258176763,0.037564262559996245,0.017453292519943295,700.0789558222302,14.281999999999988,146.89718259380484,6045.009067402369
2870.0,894.8722147864485,0.95,233.01446603563687,2821163.7097942904,56382.80707534723,850.5169525817593,0,0,416706.41357532085,3294252.9304449586,82.69372613497696,0.26459430472213497,1322.1659437992294,46778.55295037609,2472.2,0.5927689312025576,773.15,0.8185641217722402,5.438238766564508e-06,-0.0010560471766963768,0.005149617258176763,0.037559517373787384,0.017453292519943295,700.0789558222302,14.281999999999988,146.98322045796337,6045.009067402369
2880.0,894.8406093349339,0.95,233.06943523102623,2822540.689984491,56417.21169904477,850.4939827400717,0,0,416952.1185225076,3295910.0202060435,82.74577724204985,0.2646486871098006,1322.1553833274625,46806.96001129151,2472.2,0.5923960507954129,773.15,0.8186129594727557,5.440974333616789e-06,-0.001056578394244232,0.005149617258176763,0.037554772086362515,0.017453292519943295,700.0789558222302,14.281999999999988,147.06933429912422,6045.009067402369
2890.0,894.8089999175411,0.95,233.12447185019516,2823919.349203467,56451.658160958395,850.4710120900514,0,0,417198.1253420578,3297569.132706483,82.79789251709492,0.26470309685313675,1322.14481754352,46835.401147746576,2472.2,0.5920231803975771,773.15,0.8186617987759791,5.443713239860022e-06,-0.0010571102602268704,0.005149617258176763,0.037550026697425326,0.017453292519943295,700.0789558222302,14.281999999999988,147.15552422515975,6045.009067402369
2900.0,894.777386531309,0.95,233.1795760184375,2825299.690613279,56486.14653941437,850.4480406303577,0,0,417444.4346033734,3299230.271756067,82.85007208119225,0.26475753398553536,1322.1342464409179,46863.87642278206,2472.2,0.5916503199918748,773.15,0.8187106396840999,5.446455491583505e-06,-0.0010576427758656063,0.005149617258176763,0.03754528120667884,0.017453292519943295,700.0789558222302,14.281999999999988,147.2417903441641,6045.009067402369
2910.0,894.7457691732718,0.95,233.23474786135807,2826681.7173840054,56520.676912936906,850.4250683596478,0,0,417691.04687730316,3300893.4411742454,82.90231605572968,0.2648119985404512,1322.1236700131592,46892.3858995965,2472.2,0.5912774695611107,773.15,0.8187594821993099,5.449201095092486e-06,-0.0010581759423848505,0.005149617258176763,0.03754053561382548,0.017453292519943295,700.0789558222302,14.281999999999988,147.32813276445341,6045.009067402369
2920.0,894.714147840459,0.95,233.2899875048758,2828065.4326937944,56555.24936024944,850.402095276576,0,0,417937.9627361507,3302558.6447901945,82.95462456240455,0.2648664905514021,1322.1130882537354,46920.92964154714,2472.2,0.5909046290880643,773.15,0.8188083263238055,5.45195005670827e-06,-0.0010587097610121317,0.005149617258176763,0.03753578991856721,0.017453292519943295,700.0789558222302,14.281999999999988,147.41455159456692,6045.009067402369
2930.0,894.6825225298937,0.95,233.34529507522572,2829450.8397289133,56589.863960275914,850.379121379794,0,0,418185.18275368516,3304225.8864428746,83.00699772322592,0.26492101005196916,1322.1025011561253,46949.507712151106,2472.2,0.5905317985554805,773.15,0.8188571720597875,5.454702382768313e-06,-0.0010592442329781157,0.005149617258176763,0.03753104412060523,0.017453292519943295,700.0789558222302,14.281999999999988,147.50104694326726,6045.009067402369
2940.0,894.6508932385948,0.95,233.4006706989571,2830837.941683715,56624.52079214003,850.3561466679508,0,0,418432.70750513487,3305895.1699809902,83.05943566051336,0.26497555707579684,1322.0919087137954,46978.12017508468,2472.2,0.5901589779460864,773.15,0.81890601940946,5.457458079626156e-06,-0.0010597793595165915,0.005149617258176763,0.03752629821964018,0.017453292519943295,700.0789558222302,14.281999999999988,147.58761891954111,6045.009067402369
2950.0,894.6192599635763,0.95,233.45611450293578,2832226.741760708,56659.21993516659,850.3331711396934,0,0,418680.53756719804,3307566.4992630724,83.11193849689899,0.2650301316565931,1322.0813109202002,47006.76709418437,2472.2,0.5897861672425825,773.15,0.8189548683750308,5.4602171536515645e-06,-0.0010603151418644985,0.005149617258176763,0.03752155221537226,0.017453292519943295,700.0789558222302,14.281999999999988,147.6742676325999,6045.009067402369
2960.0,894.5876227018471,0.95,233.5116266143472,2833617.243170548,56693.96146888181,850.3101947936657,0,0,418928.6735180439,3309239.878157474,83.16450635532797,0.26508473382812964,1322.0707077687816,47035.448533447205,2472.2,0.5894133664276469,773.15,0.8190037189587114,5.462979611230514e-06,-0.0010608515812619243,0.005149617258176763,0.03751680610750099,0.017453292519943295,700.0789558222302,14.281999999999988,147.7609931918803,6045.009067402369
2970.0,894.5559814504095,0.95,233.56720716069503,2835009.449132146,56728.74547301562,850.2872176285085,0,0,419177.11593733076,3310915.310542492,83.21713935906217,0.26513936362424195,1322.060099252969,47064.164557032615,2472.2,0.5890405754839168,773.15,0.8190525711627191,5.4657454587654e-06,-0.0010613886789521446,0.005149617258176763,0.037512059895725126,0.017453292519943295,700.0789558222302,14.281999999999988,147.84779570704487,6045.009067402369
2980.0,894.5243362062623,0.95,233.62285626980113,2836403.3628725717,56763.57202749949,850.2642396428611,0,0,419425.8654061893,3312592.80030626,83.2698376316767,0.2651940210788296,1322.0494853661794,47092.91522926052,2472.2,0.5886677943940201,773.15,0.819101424989273,5.468514702674855e-06,-0.0010619264361815888,0.005149617258176763,0.03750731357974308,0.017453292519943295,700.0789558222302,14.281999999999988,147.93467528798269,6045.009067402369
2990.0,894.4926869663985,0.95,233.67857406980926,2837798.98762718,56798.44121246925,850.2412608353591,0,0,419674.92250724335,3314272.3513468923,83.32260129706431,0.26524870622585633,1322.0388661018176,47121.70061461376,2472.2,0.5882950231405502,773.15,0.8191502804405971,5.471287349393987e-06,-0.0010624648541998852,0.005149617258176763,0.03750256715925256,0.017453292519943295,700.0789558222302,14.281999999999988,148.02163204481,6045.009067402369
3000.0,894.4610337278059,0.95,233.73436068918548,2839196.326639586,56833.353108264935,850.2182812046359,0,0,419924.287824609,3315953.96757246,83.37543047943521,0.2653034190993503,1322.0282414532755,47150.52077773781,2472.2,0.5879222617060764,773.15,0.8191991375189192,5.474063405374343e-06,-0.0010630039342598542,0.005149617258176763,0.03749782063395066,0.017453292519943295,700.0789558222302,14.281999999999988,148.10866608787086,6045.009067402369
3010.0,894.4293764874664,0.95,233.7902162567191,2840595.3831617404,56868.30779543224,850.1953007493221,0,0,420173.96194390516,3317637.652901078,83.42832530331924,0.26535815973340404,1322.0176114139329,47179.375783442134,2472.2,0.5875495100731342,773.15,0.8192479962264722,5.476842877084049e-06,-0.0010635436776175362,0.005149617258176763,0.037493074003533765,0.017453292519943295,700.0789558222302,14.281999999999988,148.19577752773756,6045.009067402369
3020.0,894.397715242358,0.95,233.84614090152115,2841996.1604538704,56903.30535472119,850.1723194680459,0,0,420423.94545224385,3319323.411260836,83.48128589356395,0.2654129281621749,1322.0069759771566,47208.265696698836,2472.2,0.5871767682242468,773.15,0.8192968565654908,5.479625771007697e-06,-0.001064084085532169,0.005149617258176763,0.03748832726769792,0.017453292519943295,700.0789558222302,14.281999999999988,148.28296647521145,6045.009067402369
3030.0,894.3660499894527,0.95,233.9021347530298,2843398.6617845967,56938.345867089134,850.1493373594325,0,0,420674.2389382518,3321011.2465899377,83.53431237533908,0.265467724419885,1321.9963351363012,47237.19058264534,2472.2,0.5868040361419006,773.15,0.8193457185382156,5.482412093646578e-06,-0.0010646251592662328,0.005149617258176763,0.03748358042613835,0.017453292519943295,700.0789558222302,14.281999999999988,148.37023304132356,6045.009067402369
3040.0,894.3343807257176,0.95,233.95819794100856,2844802.8904308965,56973.42941369963,850.126354422105,0,0,420924.8429920632,3322701.1628366592,83.58740487413506,0.26552254854082147,1321.9856888847087,47266.150506583275,2472.2,0.5864313138085628,773.15,0.8193945821468895,5.485201851518608e-06,-0.0010651669000854365,0.005149617258176763,0.03747883347854981,0.017453292519943295,700.0789558222302,14.281999999999988,148.45757733733504,6045.009067402369
3050.0,894.3027074481133,0.95,234.0143305955472,2846208.849678209,57008.55607592536,850.1033706546826,0,0,421175.75820533955,3324393.1639594743,83.6405635157672,0.26557740055933665,1321.9750372157077,47295.145533980954,2472.2,0.5860586012066595,773.15,0.8194434473937621,5.487995051158541e-06,-0.0010657093092587585,0.005149617258176763,0.037474086424626206,0.017453292519943295,700.0789558222302,14.281999999999988,148.5449994747379,6045.009067402369
3060.0,894.2710301535973,0.95,234.07053284706365,2847616.5428203354,57043.7259353452,850.0803860557835,0,0,421426.98517125007,3326087.2539269305,83.6937884263716,0.2656322805098482,1321.9643801226152,47324.17573047087,2472.2,0.5856858983186118,773.15,0.8194923142810837,5.490791699117756e-06,-0.0010662523880584061,0.005149617258176763,0.037469339264061166,0.017453292519943295,700.0789558222302,14.281999999999988,148.63249956525573,6045.009067402369
3070.0,894.2393488391198,0.95,234.12680482630614,2849025.9731596117,57078.93907374893,850.0574006240215,0,0,421678.5244845044,3327783.436717865,83.74707973241203,0.2656871884268394,1321.9537175987346,47353.24116185365,2472.2,0.5853132051267943,773.15,0.8195411828111114,5.493591801964623e-06,-0.0010667961377598856,0.005149617258176763,0.037464591996547426,0.017453292519943295,700.0789558222302,14.281999999999988,148.7200777208443,6045.009067402369
